id_producto,sku,category,size,color,stock
8027,SET230-KR-PP-M,KURTA SET,M,Blue,30.0
8028,SET230-KR-PP-S,KURTA SET,S,Blue,35.0
8029,SET230-KR-PP-XL,KURTA SET,XL,Blue,53.0
8030,SET230-KR-PP-XS,KURTA SET,XS,Blue,23.0
8031,SET230-KR-PP-XXL,KURTA SET,XXL,Blue,21.0
8032,SET230-KR-PP-XXXL,KURTA SET,XXXL,Blue,10.0
8033,SET231-KR-PP-L,KURTA SET,L,Cream,0.0
8034,SET231-KR-PP-M,KURTA SET,M,Cream,2.0
8035,SET231-KR-PP-XL,KURTA SET,XL,Cream,2.0
8036,SET231-KR-PP-XXL,KURTA SET,XXL,Cream,2.0
8037,SET232-KR-PP-L,KURTA SET,L,Pink,13.0
8038,SET232-KR-PP-M,KURTA SET,M,Pink,37.0
8039,SET232-KR-PP-S,KURTA SET,S,Pink,44.0
8040,SET232-KR-PP-XL,KURTA SET,XL,Pink,4.0
8041,SET232-KR-PP-XS,KURTA SET,XS,Pink,30.0
8042,SET232-KR-PP-XXL,KURTA SET,XXL,Pink,2.0
8043,SET232-KR-PP-XXXL,KURTA SET,XXXL,Pink,8.0
8044,SET233-KR-PP-L,KURTA SET,L,Pink,4.0
8045,SET233-KR-PP-M,KURTA SET,M,Pink,4.0
8046,SET233-KR-PP-S,KURTA SET,S,Pink,5.0
8047,SET233-KR-PP-XL,KURTA SET,XL,Pink,2.0
8048,SET233-KR-PP-XS,KURTA SET,XS,Pink,17.0
8049,SET233-KR-PP-XXL,KURTA SET,XXL,Pink,1.0
8050,SET233-KR-PP-XXXL,KURTA SET,XXXL,Pink,2.0
8051,SET234-KR-PP-L,KURTA SET,L,Green,0.0
8052,SET234-KR-PP-M,KURTA SET,M,Green,0.0
8053,SET234-KR-PP-S,KURTA SET,S,Green,0.0
8054,SET234-KR-PP-XL,KURTA SET,XL,Green,0.0
8055,SET234-KR-PP-XXL,KURTA SET,XXL,Green,0.0
8056,,KURTA SET,XXXL,Green,1.0
8057,SET235-KR-PP-L,KURTA SET,L,Beige,0.0
8058,SET235-KR-PP-M,KURTA SET,M,Beige,0.0
8059,SET235-KR-PP-S,KURTA SET,S,Beige,1.0
8060,SET235-KR-PP-XL,KURTA SET,XL,Beige,1.0
8061,SET235-KR-PP-XXL,KURTA SET,XXL,Beige,0.0
8062,SET236-KR-PP-L,SET,L,Pink,8.0
8063,SET236-KR-PP-M,SET,M,Pink,6.0
8064,SET236-KR-PP-S,SET,S,Pink,9.0
8065,SET236-KR-PP-XL,SET,XL,Pink,8.0
8066,SET236-KR-PP-XS,SET,XS,Pink,18.0
8067,SET236-KR-PP-XXL,SET,XXL,Pink,0.0
8068,SET236-KR-PP-XXXL,SET,XXXL,Pink,4.0
8069,SET238-KR-PP-L,KURTA SET,L,Grey,2.0
8070,SET238-KR-PP-M,KURTA SET,M,Grey,2.0
8071,SET238-KR-PP-S,KURTA SET,S,Grey,5.0
8072,SET238-KR-PP-XL,KURTA SET,XL,Grey,1.0
8073,SET238-KR-PP-XS,KURTA SET,XS,Grey,35.0
8074,SET238-KR-PP-XXL,KURTA SET,XXL,Grey,2.0
8075,SET238-KR-PP-XXXL,KURTA SET,XXXL,Grey,2.0
8076,SET239-KR-NP-L,KURTA SET,L,OFF WHITE,4.0
8077,SET239-KR-NP-M,KURTA SET,M,OFF WHITE,4.0
8078,SET239-KR-NP-S,KURTA SET,S,OFF WHITE,7.0
8079,SET239-KR-NP-XL,KURTA SET,XL,OFF WHITE,2.0
8080,SET239-KR-NP-XS,KURTA SET,XS,OFF WHITE,3.0
8081,SET239-KR-NP-XXL,KURTA SET,XXL,OFF WHITE,2.0
8082,SET239-KR-NP-XXXL,KURTA SET,XXXL,OFF WHITE,4.0
8083,SET240-KR-PP-L,KURTA SET,L,Yellow,17.0
8084,SET240-KR-PP-M,KURTA SET,M,Yellow,17.0
8085,SET240-KR-PP-S,KURTA SET,S,Yellow,43.0
8086,SET240-KR-PP-XL,KURTA SET,XL,Yellow,27.0
8087,SET240-KR-PP-XS,KURTA SET,XS,Yellow,26.0
8088,SET240-KR-PP-XXL,KURTA SET,XXL,Yellow,10.0
8089,SET240-KR-PP-XXXL,KURTA SET,XXXL,Yellow,7.0
8090,SET241-KR-PP-L,KURTA SET,L,Turquoise Green,0.0
8091,SET241-KR-PP-M,KURTA SET,M,Turquoise Green,0.0
8092,SET241-KR-PP-S,KURTA SET,S,Turquoise Green,0.0
8093,SET241-KR-PP-XS,KURTA SET,XS,Turquoise Green,1.0
8094,SET241-KR-PP-XXL,KURTA SET,XXL,Turquoise Green,1.0
8095,SET241-KR-PP-XXXL,KURTA SET,XXXL,Turquoise Green,0.0
8096,SET242-KR-PP-L,KURTA SET,L,Black,2.0
8097,SET242-KR-PP-M,KURTA SET,M,Black,2.0
8098,SET242-KR-PP-S,KURTA SET,S,Black,12.0
8099,SET242-KR-PP-XL,KURTA SET,XL,Black,3.0
8100,SET242-KR-PP-XS,KURTA SET,XS,Black,5.0
8101,SET242-KR-PP-XXL,KURTA SET,XXL,Black,2.0
8102,SET242-KR-PP-XXXL,KURTA SET,XXXL,Black,2.0
8103,SET243-KR-PP-L,KURTA SET,L,Blue,4.0
8104,SET243-KR-PP-M,KURTA SET,M,Blue,10.0
8105,SET243-KR-PP-S,KURTA SET,S,Blue,8.0
8106,SET243-KR-PP-XL,KURTA SET,XL,Blue,10.0
8107,SET243-KR-PP-XS,KURTA SET,XS,Blue,12.0
8108,SET243-KR-PP-XXL,KURTA SET,XXL,Blue,3.0
8109,SET243-KR-PP-XXXL,KURTA SET,XXXL,Blue,3.0
8110,SET244-KR-NP-L,KURTA SET,L,Pink,30.0
8111,SET244-KR-NP-M,KURTA SET,M,Pink,26.0
8112,SET244-KR-NP-S,KURTA SET,S,Pink,35.0
8113,SET244-KR-NP-XL,KURTA SET,XL,Pink,34.0
8114,SET244-KR-NP-XS,KURTA SET,XS,Pink,20.0
8115,SET244-KR-NP-XXL,KURTA SET,XXL,Pink,13.0
8116,SET244-KR-NP-XXXL,KURTA SET,XXXL,Pink,27.0
8117,SET245-KR-NP-L,KURTA SET,L,Mustard,85.0
8118,SET245-KR-NP-M,KURTA SET,M,Mustard,113.0
8119,SET245-KR-NP-S,KURTA SET,S,Mustard,131.0
8120,SET245-KR-NP-XL,KURTA SET,XL,Mustard,103.0
8121,SET245-KR-NP-XS,KURTA SET,XS,Mustard,92.0
8122,SET245-KR-NP-XXL,KURTA SET,XXL,Mustard,43.0
8123,SET245-KR-NP-XXXL,KURTA SET,XXXL,Mustard,39.0
8124,SET246-KR-PP-L,KURTA SET,L,Red,8.0
8125,SET246-KR-PP-M,KURTA SET,M,Red,22.0
8126,SET246-KR-PP-S,KURTA SET,S,Red,39.0
8127,SET246-KR-PP-XL,KURTA SET,XL,Red,4.0
8128,SET246-KR-PP-XS,KURTA SET,XS,Red,42.0
8129,SET246-KR-PP-XXL,KURTA SET,XXL,Red,10.0
8130,SET246-KR-PP-XXXL,KURTA SET,XXXL,Red,4.0
8131,SET247-KR-SHA-L,KURTA SET,L,Teal,5.0
8132,SET247-KR-SHA-M,KURTA SET,M,Teal,6.0
8133,SET247-KR-SHA-S,KURTA SET,S,Teal,25.0
8134,SET247-KR-SHA-XL,KURTA SET,XL,Teal,3.0
8135,SET247-KR-SHA-XS,KURTA SET,XS,Teal,49.0
8136,SET247-KR-SHA-XXL,KURTA SET,XXL,Teal,2.0
8137,SET247-KR-SHA-XXXL,KURTA SET,XXXL,Teal,4.0
8138,SET248-KR-NP-L,KURTA SET,L,Teal,4.0
8139,SET248-KR-NP-M,KURTA SET,M,Teal,7.0
8140,SET248-KR-NP-S,KURTA SET,S,Teal,4.0
8141,SET248-KR-NP-XL,KURTA SET,XL,Teal,12.0
8142,SET248-KR-NP-XS,KURTA SET,XS,Teal,7.0
8143,SET248-KR-NP-XXL,KURTA SET,XXL,Teal,4.0
8144,SET248-KR-NP-XXXL,KURTA SET,XXXL,Teal,10.0
8145,SET249-KR-NP-L,KURTA SET,L,Green,2.0
8146,SET249-KR-NP-M,KURTA SET,M,Green,9.0
8147,SET249-KR-NP-S,KURTA SET,S,Green,18.0
8148,SET249-KR-NP-XL,KURTA SET,XL,Green,4.0
8149,SET249-KR-NP-XS,KURTA SET,XS,Green,52.0
8150,SET249-KR-NP-XXL,KURTA SET,XXL,Green,3.0
8151,SET249-KR-NP-XXXL,KURTA SET,XXXL,Green,13.0
8152,SET250-KR-SHA-L,KURTA SET,L,Magenta,13.0
8153,SET250-KR-SHA-M,KURTA SET,M,Magenta,35.0
8154,SET250-KR-SHA-S,KURTA SET,S,Magenta,5.0
8155,SET250-KR-SHA-XL,KURTA SET,XL,Magenta,2.0
8156,SET250-KR-SHA-XS,KURTA SET,XS,Magenta,2.0
8157,SET250-KR-SHA-XXL,KURTA SET,XXL,Magenta,4.0
8158,SET250-KR-SHA-XXXL,KURTA SET,XXXL,Magenta,5.0
8159,SET251-KR-PP-L,KURTA,L,Cream,44.0
8160,SET251-KR-PP-M,KURTA,M,Cream,15.0
8161,SET251-KR-PP-S,KURTA,S,Cream,53.0
8162,SET251-KR-PP-XL,KURTA,XL,Cream,32.0
8163,SET251-KR-PP-XS,KURTA,XS,Cream,40.0
8164,SET251-KR-PP-XXL,KURTA,XXL,Cream,31.0
8165,SET251-KR-PP-XXXL,KURTA,XXXL,Cream,26.0
8166,SET252-KR-PP-L,KURTA SET,L,Yellow,105.0
8167,SET252-KR-PP-M,KURTA SET,M,Yellow,154.0
8168,SET252-KR-PP-S,KURTA SET,S,Yellow,223.0
8169,SET252-KR-PP-XL,KURTA SET,XL,Yellow,55.0
8170,SET252-KR-PP-XS,KURTA SET,XS,Yellow,148.0
8171,SET252-KR-PP-XXL,KURTA SET,XXL,Yellow,76.0
8172,SET252-KR-PP-XXXL,KURTA SET,XXXL,Yellow,95.0
8173,SET253-KR-NP-L,KURTA SET,L,Black,6.0
8174,SET253-KR-NP-M,KURTA SET,M,Black,11.0
8175,SET253-KR-NP-S,KURTA SET,S,Black,26.0
8176,SET253-KR-NP-XL,KURTA SET,XL,Black,8.0
8177,SET253-KR-NP-XS,KURTA SET,XS,Black,13.0
8178,SET253-KR-NP-XXL,KURTA SET,XXL,Black,8.0
8179,SET253-KR-NP-XXXL,KURTA SET,XXXL,Black,2.0
8180,SET254-KR-NP-L,KURTA SET,L,Grey,2.0
8181,SET254-KR-NP-M,KURTA SET,M,Grey,3.0
8182,SET254-KR-NP-S,KURTA SET,S,Grey,7.0
8183,SET254-KR-NP-XL,KURTA SET,XL,Grey,2.0
8184,SET254-KR-NP-XS,KURTA SET,XS,Grey,10.0
8185,SET254-KR-NP-XXL,KURTA SET,XXL,Grey,3.0
8186,SET254-KR-NP-XXXL,KURTA SET,XXXL,Grey,2.0
8187,SET257-KR-PP-L,SET,L,Beige,1.0
8188,SET257-KR-PP-M,SET,M,Beige,3.0
8189,SET257-KR-PP-S,SET,S,Beige,5.0
8190,SET257-KR-PP-XL,SET,XL,Beige,3.0
8191,SET257-KR-PP-XS,SET,XS,Beige,2.0
8192,SET257-KR-PP-XXL,SET,XXL,Beige,0.0
8193,SET257-KR-PP-XXXL,SET,XXXL,Beige,2.0
8194,SET258-KR-PP-L,KURTA SET,L,OFF WHITE,0.0
8195,SET258-KR-PP-M,KURTA SET,M,OFF WHITE,1.0
8196,SET258-KR-PP-S,KURTA SET,S,OFF WHITE,7.0
8197,SET258-KR-PP-XL,KURTA SET,XL,OFF WHITE,1.0
8198,SET258-KR-PP-XS,KURTA SET,XS,OFF WHITE,6.0
8199,SET258-KR-PP-XXL,KURTA SET,XXL,OFF WHITE,1.0
8200,SET258-KR-PP-XXXL,KURTA SET,XXXL,OFF WHITE,3.0
8201,SET260-KR-PP-L,KURTA SET,L,Grey,0.0
8202,SET260-KR-PP-M,KURTA SET,M,Grey,1.0
8203,SET260-KR-PP-S,KURTA SET,S,Grey,0.0
8204,SET260-KR-PP-XL,KURTA SET,XL,Grey,1.0
8205,SET260-KR-PP-XXL,KURTA SET,XXL,Grey,3.0
8206,SET261-KR-PP-L,KURTA SET,L,Turquoise,1.0
8207,SET261-KR-PP-M,KURTA SET,M,Turquoise,0.0
8208,SET261-KR-PP-S,KURTA SET,S,Turquoise,3.0
8209,SET261-KR-PP-XL,KURTA SET,XL,Turquoise,0.0
8210,SET261-KR-PP-XXL,KURTA SET,XXL,Turquoise,0.0
8211,SET262-KR-NP-L,KURTA SET,L,Green,4.0
8212,SET262-KR-NP-M,KURTA SET,M,Green,1.0
8213,SET262-KR-NP-S,KURTA SET,S,Green,4.0
8214,SET262-KR-NP-XL,KURTA SET,XL,Green,2.0
8215,SET262-KR-NP-XS,KURTA SET,XS,Green,44.0
8216,SET262-KR-NP-XXL,KURTA SET,XXL,Green,2.0
8217,SET262-KR-NP-XXXL,KURTA SET,XXXL,Green,45.0
8218,SET263-KR-NP-L,KURTA SET,L,Turquoise,4.0
8219,SET263-KR-NP-M,KURTA SET,M,Turquoise,6.0
8220,SET263-KR-NP-S,KURTA SET,S,Turquoise,15.0
8221,SET263-KR-NP-XL,KURTA SET,XL,Turquoise,5.0
8222,SET263-KR-NP-XS,KURTA SET,XS,Turquoise,40.0
8223,SET263-KR-NP-XXL,KURTA SET,XXL,Turquoise,17.0
8224,SET263-KR-NP-XXXL,KURTA SET,XXXL,Turquoise,28.0
8225,SET264-KR-NP-L,KURTA SET,L,Gold,76.0
8226,SET264-KR-NP-M,KURTA SET,M,Gold,295.0
8227,SET264-KR-NP-S,KURTA SET,S,Gold,330.0
8228,SET264-KR-NP-XL,KURTA SET,XL,Gold,81.0
8229,SET264-KR-NP-XS,KURTA SET,XS,Gold,237.0
8230,SET264-KR-NP-XXL,KURTA SET,XXL,Gold,127.0
8231,SET264-KR-NP-XXXL,KURTA SET,XXXL,Gold,12.0
8232,SET265-KR-NP-L,KURTA SET,L,Pink,9.0
8233,SET265-KR-NP-M,KURTA SET,M,Pink,84.0
8234,SET265-KR-NP-S,KURTA SET,S,Pink,19.0
8235,SET265-KR-NP-XL,KURTA SET,XL,Pink,33.0
8236,SET265-KR-NP-XS,KURTA SET,XS,Pink,18.0
8237,SET265-KR-NP-XXL,KURTA SET,XXL,Pink,14.0
8238,SET265-KR-NP-XXXL,KURTA SET,XXXL,Pink,16.0
8239,SET266-KR-NP-L,SET,L,Black,35.0
8240,SET266-KR-NP-M,SET,M,Black,112.0
8241,SET266-KR-NP-S,SET,S,Black,57.0
8242,SET266-KR-NP-XL,SET,XL,Black,60.0
8243,SET266-KR-NP-XS,SET,XS,Black,47.0
8244,SET266-KR-NP-XXL,SET,XXL,Black,19.0
8245,SET266-KR-NP-XXXL,SET,XXXL,Black,53.0
8246,SET267-KR-NP-L,SET,L,Pink,97.0
8247,SET267-KR-NP-M,SET,M,Pink,109.0
8248,SET267-KR-NP-S,SET,S,Pink,128.0
8249,SET267-KR-NP-XL,SET,XL,Pink,67.0
8250,SET267-KR-NP-XS,SET,XS,Pink,107.0
8251,SET267-KR-NP-XXL,SET,XXL,Pink,103.0
8252,SET267-KR-NP-XXXL,SET,XXXL,Pink,103.0
8253,SET268-KR-NP-L,KURTA SET,L,OFF WHITE,384.0
8254,SET268-KR-NP-M,KURTA SET,M,OFF WHITE,542.0
8255,SET268-KR-NP-S,KURTA SET,S,OFF WHITE,807.0
8256,SET268-KR-NP-XL,KURTA SET,XL,OFF WHITE,176.0
8257,SET268-KR-NP-XS,KURTA SET,XS,OFF WHITE,403.0
8258,SET268-KR-NP-XXL,KURTA SET,XXL,OFF WHITE,191.0
8259,SET268-KR-NP-XXXL,KURTA SET,XXXL,OFF WHITE,112.0
8260,SET269-KR-NP-L,SET,L,Green,89.0
8261,SET269-KR-NP-M,SET,M,Green,310.0
8262,SET269-KR-NP-S,SET,S,Green,143.0
8263,SET269-KR-NP-XL,SET,XL,Green,90.0
8264,SET269-KR-NP-XS,SET,XS,Green,162.0
8265,SET269-KR-NP-XXL,SET,XXL,Green,13.0
8266,SET269-KR-NP-XXXL,SET,XXXL,Green,26.0
8267,SET270-KR-PP-L,KURTA SET,L,Green,0.0
8268,SET270-KR-PP-M,KURTA SET,M,Green,1.0
8269,SET270-KR-PP-S,KURTA SET,S,Green,10.0
8270,SET270-KR-PP-XL,KURTA SET,XL,Green,3.0
8271,SET270-KR-PP-XXL,KURTA SET,XXL,Green,5.0
8272,SET271-KR-NP-L,KURTA,L,Green,0.0
8273,SET271-KR-NP-M,KURTA,M,Green,2.0
8274,SET271-KR-NP-S,KURTA,S,Green,8.0
8275,SET271-KR-NP-XL,KURTA,XL,Green,5.0
8276,SET271-KR-NP-XS,KURTA,XS,Green,1.0
8277,SET271-KR-NP-XXL,KURTA,XXL,Green,2.0
8278,SET271-KR-NP-XXXL,KURTA,XXXL,Green,3.0
8279,SET272-KR-PP-L,KURTA SET,L,Mustard,3.0
8280,SET272-KR-PP-M,KURTA SET,M,Mustard,8.0
8281,SET272-KR-PP-S,KURTA SET,S,Mustard,6.0
8282,SET272-KR-PP-XL,KURTA SET,XL,Mustard,4.0
8283,SET272-KR-PP-XS,KURTA SET,XS,Mustard,46.0
8284,SET272-KR-PP-XXL,KURTA SET,XXL,Mustard,5.0
8285,SET272-KR-PP-XXXL,KURTA SET,XXXL,Mustard,17.0
8286,SET273-KR-NP-L,KURTA SET,L,Brown,637.0
8287,SET273-KR-NP-M,KURTA SET,M,Brown,880.0
8288,SET273-KR-NP-S,KURTA SET,S,Brown,871.0
8289,SET273-KR-NP-XL,KURTA SET,XL,Brown,445.0
8290,SET273-KR-NP-XS,KURTA SET,XS,Brown,862.0
8291,SET273-KR-NP-XXL,KURTA SET,XXL,Brown,146.0
8292,SET273-KR-NP-XXXL,KURTA SET,XXXL,Brown,51.0
8293,SET274-KR-PP-L,KURTA SET,L,Yellow,2.0
8294,SET274-KR-PP-M,KURTA SET,M,Yellow,11.0
8295,SET274-KR-PP-S,KURTA SET,S,Yellow,14.0
8296,SET274-KR-PP-XL,KURTA SET,XL,Yellow,13.0
8297,SET274-KR-PP-XS,KURTA SET,XS,Yellow,25.0
8298,SET274-KR-PP-XXL,KURTA SET,XXL,Yellow,39.0
8299,SET274-KR-PP-XXXL,KURTA SET,XXXL,Yellow,3.0
8300,SET275-KR-NP-L,SET,L,Blue,2.0
8301,SET275-KR-NP-M,SET,M,Blue,2.0
8302,SET275-KR-NP-S,SET,S,Blue,6.0
8303,SET275-KR-NP-XL,SET,XL,Blue,3.0
8304,SET275-KR-NP-XS,SET,XS,Blue,21.0
8305,SET275-KR-NP-XXL,SET,XXL,Blue,8.0
8306,SET275-KR-NP-XXXL,SET,XXXL,Blue,5.0
8307,SET276-KR-PP-L,KURTA SET,L,Blue,45.0
8308,SET276-KR-PP-M,KURTA SET,M,Blue,86.0
8309,SET276-KR-PP-S,KURTA SET,S,Blue,72.0
8310,SET276-KR-PP-XL,KURTA SET,XL,Blue,40.0
8311,SET276-KR-PP-XS,KURTA SET,XS,Blue,82.0
8312,SET276-KR-PP-XXL,KURTA SET,XXL,Blue,45.0
8313,SET276-KR-PP-XXXL,KURTA SET,XXXL,Blue,35.0
8314,SET277-KR-NP-L,KURTA SET,L,Turquoise,6.0
8315,SET277-KR-NP-M,KURTA SET,M,Turquoise,4.0
8316,SET277-KR-NP-S,KURTA SET,S,Turquoise,32.0
8317,SET277-KR-NP-XL,KURTA SET,XL,Turquoise,5.0
8318,SET277-KR-NP-XS,KURTA SET,XS,Turquoise,8.0
8319,SET277-KR-NP-XXL,KURTA SET,XXL,Turquoise,9.0
8320,SET277-KR-NP-XXXL,KURTA SET,XXXL,Turquoise,11.0
8321,SET278-KR-NP-L,KURTA SET,L,Orange,7.0
8322,SET278-KR-NP-M,KURTA SET,M,Orange,4.0
8323,SET278-KR-NP-S,KURTA SET,S,Orange,10.0
8324,SET278-KR-NP-XL,KURTA SET,XL,Orange,3.0
8325,SET278-KR-NP-XS,KURTA SET,XS,Orange,16.0
8326,SET278-KR-NP-XXL,KURTA SET,XXL,Orange,7.0
8327,SET278-KR-NP-XXXL,KURTA SET,XXXL,Orange,10.0
8328,SET279-LC-L,LEHENGA CHOLI,L,Teal,33.0
8329,SET279-LC-M,LEHENGA CHOLI,M,Teal,10.0
8330,SET279-LC-S,LEHENGA CHOLI,S,Teal,5.0
8331,SET279-LC-XL,LEHENGA CHOLI,XL,Teal,40.0
8332,SET279-LC-XS,LEHENGA CHOLI,XS,Teal,14.0
8333,SET279-LC-XXL,LEHENGA CHOLI,XXL,Teal,31.0
8334,SET279-LC-XXXL,LEHENGA CHOLI,XXXL,Teal,15.0
8335,SET280-KR-PP-L,KURTA SET,L,Pink,1.0
8336,SET280-KR-PP-M,KURTA SET,M,Pink,3.0
8337,SET280-KR-PP-S,KURTA SET,S,Pink,4.0
8338,SET280-KR-PP-XL,KURTA SET,XL,Pink,2.0
8339,SET280-KR-PP-XS,KURTA SET,XS,Pink,7.0
8340,SET280-KR-PP-XXL,KURTA SET,XXL,Pink,2.0
8341,SET280-KR-PP-XXXL,KURTA SET,XXXL,Pink,3.0
8342,SET281-KR-PP-L,SET,L,Green,4.0
8343,SET281-KR-PP-M,SET,M,Green,4.0
8344,SET281-KR-PP-S,SET,S,Green,20.0
8345,SET281-KR-PP-XL,SET,XL,Green,3.0
8346,SET281-KR-PP-XS,SET,XS,Green,17.0
8347,SET281-KR-PP-XXL,SET,XXL,Green,4.0
8348,SET281-KR-PP-XXXL,SET,XXXL,Green,8.0
8349,SET282-KR-PP-L,KURTA SET,L,Yellow,2.0
8350,SET282-KR-PP-M,KURTA SET,M,Yellow,3.0
8351,SET282-KR-PP-S,KURTA SET,S,Yellow,14.0
8352,SET282-KR-PP-XL,KURTA SET,XL,Yellow,2.0
8353,SET282-KR-PP-XS,KURTA SET,XS,Yellow,32.0
8354,SET282-KR-PP-XXL,KURTA SET,XXL,Yellow,3.0
8355,SET282-KR-PP-XXXL,KURTA SET,XXXL,Yellow,0.0
8356,SET285-KR-SHA-L,SET,L,Teal,7.0
8357,SET285-KR-SHA-M,SET,M,Teal,2.0
8358,SET285-KR-SHA-S,SET,S,Teal,5.0
8359,SET285-KR-SHA-XL,SET,XL,Teal,2.0
8360,SET285-KR-SHA-XS,SET,XS,Teal,19.0
8361,SET285-KR-SHA-XXL,SET,XXL,Teal,4.0
8362,SET285-KR-SHA-XXXL,SET,XXXL,Teal,3.0
8363,SET286-KR-NP-L,SET,L,Maroon,27.0
8364,SET286-KR-NP-M,SET,M,Maroon,40.0
8365,SET286-KR-NP-S,SET,S,Maroon,33.0
8366,SET286-KR-NP-XL,SET,XL,Maroon,30.0
8367,SET286-KR-NP-XS,SET,XS,Maroon,31.0
8368,SET286-KR-NP-XXL,SET,XXL,Maroon,5.0
8369,SET286-KR-NP-XXXL,SET,XXXL,Maroon,9.0
8370,SET287-KR-NP-L,KURTA SET,L,Teal,139.0
8371,SET287-KR-NP-M,KURTA SET,M,Teal,218.0
8372,SET287-KR-NP-S,KURTA SET,S,Teal,162.0
8373,SET287-KR-NP-XL,KURTA SET,XL,Teal,138.0
8374,SET287-KR-NP-XS,KURTA SET,XS,Teal,104.0
8375,SET287-KR-NP-XXL,KURTA SET,XXL,Teal,86.0
8376,SET287-KR-NP-XXXL,KURTA SET,XXXL,Teal,80.0
8377,SET288-KR-NP-L,SET,L,Grey,5.0
8378,SET288-KR-NP-M,SET,M,Grey,6.0
8379,SET288-KR-NP-S,SET,S,Grey,16.0
8380,SET288-KR-NP-XL,SET,XL,Grey,10.0
8381,SET288-KR-NP-XS,SET,XS,Grey,44.0
8382,SET288-KR-NP-XXL,SET,XXL,Grey,10.0
8383,SET288-KR-NP-XXXL,SET,XXXL,Grey,6.0
8384,SET289-KR-NP-L,SET,L,Maroon,14.0
8385,SET289-KR-NP-M,SET,M,Maroon,23.0
8386,SET289-KR-NP-S,SET,S,Maroon,26.0
8387,SET289-KR-NP-XL,SET,XL,Maroon,23.0
8388,SET289-KR-NP-XS,SET,XS,Maroon,42.0
8389,SET289-KR-NP-XXL,SET,XXL,Maroon,26.0
8390,SET289-KR-NP-XXXL,SET,XXXL,Maroon,20.0
8391,SET290-KR-DPT-L,SET,L,NAVY,53.0
8392,SET290-KR-DPT-M,SET,M,NAVY,18.0
8393,SET290-KR-DPT-S,SET,S,NAVY,6.0
8394,SET290-KR-DPT-XL,SET,XL,NAVY,34.0
8395,SET290-KR-DPT-XS,SET,XS,NAVY,38.0
8396,SET290-KR-DPT-XXL,SET,XXL,NAVY,34.0
8397,SET290-KR-DPT-XXXL,SET,XXXL,NAVY,37.0
8398,SET291-KR-PP-L,KURTA SET,L,Teal,6.0
8399,SET291-KR-PP-M,KURTA SET,M,Teal,13.0
8400,SET291-KR-PP-S,KURTA SET,S,Teal,15.0
8401,SET291-KR-PP-XL,KURTA SET,XL,Teal,3.0
8402,SET291-KR-PP-XS,KURTA SET,XS,Teal,6.0
8403,SET291-KR-PP-XXL,KURTA SET,XXL,Teal,4.0
8404,SET291-KR-PP-XXXL,KURTA SET,XXXL,Teal,8.0
8405,SET293-KR-NP-L,KURTA SET,L,Blue,4.0
8406,SET293-KR-NP-M,KURTA SET,M,Blue,6.0
8407,SET293-KR-NP-S,KURTA SET,S,Blue,2.0
8408,SET293-KR-NP-XL,KURTA SET,XL,Blue,4.0
8409,SET293-KR-NP-XS,KURTA SET,XS,Blue,5.0
8410,SET293-KR-NP-XXL,KURTA SET,XXL,Blue,7.0
8411,SET293-KR-NP-XXXL,KURTA SET,XXXL,Blue,7.0
8412,SET295-KR-NP-L,KURTA SET,L,Black,4.0
8413,SET295-KR-NP-M,KURTA SET,M,Black,2.0
8414,SET295-KR-NP-S,KURTA SET,S,Black,4.0
8415,SET295-KR-NP-XL,KURTA SET,XL,Black,2.0
8416,SET295-KR-NP-XS,KURTA SET,XS,Black,4.0
8417,SET295-KR-NP-XXL,KURTA SET,XXL,Black,2.0
8418,SET295-KR-NP-XXXL,KURTA SET,XXXL,Black,4.0
8419,SET297-KR-NP-L,KURTA SET,L,Yellow,0.0
8420,SET297-KR-NP-M,KURTA SET,M,Yellow,0.0
8421,SET297-KR-NP-S,KURTA SET,S,Yellow,0.0
8422,SET297-KR-NP-XL,KURTA SET,XL,Yellow,0.0
8423,SET297-KR-NP-XS,KURTA SET,XS,Yellow,2.0
8424,SET297-KR-NP-XXL,KURTA SET,XXL,Yellow,3.0
8425,SET297-KR-NP-XXXL,KURTA SET,XXXL,Yellow,17.0
8426,SET299-KR-PP-L,SET,L,Blue,49.0
8427,SET299-KR-PP-M,SET,M,Blue,46.0
8428,SET299-KR-PP-S,SET,S,Blue,45.0
8429,SET299-KR-PP-XL,SET,XL,Blue,55.0
8430,SET299-KR-PP-XS,SET,XS,Blue,47.0
8431,SET299-KR-PP-XXL,SET,XXL,Blue,54.0
8432,SET299-KR-PP-XXXL,SET,XXXL,Blue,43.0
8433,SET300-KR-NP-L,SET,L,CORAL,16.0
8434,SET300-KR-NP-M,SET,M,CORAL,31.0
8435,SET300-KR-NP-S,SET,S,CORAL,33.0
8436,SET300-KR-NP-XL,SET,XL,CORAL,34.0
8437,SET300-KR-NP-XS,SET,XS,CORAL,18.0
8438,SET300-KR-NP-XXL,SET,XXL,CORAL,24.0
8439,SET300-KR-NP-XXXL,SET,XXXL,CORAL,7.0
8440,SET301-KR-PP-L,SET,L,Magenta,53.0
8441,SET301-KR-PP-M,SET,M,Magenta,57.0
8442,SET301-KR-PP-S,SET,S,Magenta,66.0
8443,SET301-KR-PP-XL,SET,XL,Magenta,62.0
8444,SET301-KR-PP-XS,SET,XS,Magenta,55.0
8445,SET301-KR-PP-XXL,SET,XXL,Magenta,53.0
