id_hecho,order_id,id_fecha,id_producto,id_estado,id_canal,id_tipo_venta,qty,amount
103993,404-0425953-0847569,1,8111,3,1,1,1,773.0
103994,406-6775946-2114722,1,6089,2,1,1,1,735.0
103995,407-3040275-9535526,1,7388,3,1,1,1,783.0
103996,407-4031043-8183501,1,8718,2,1,1,1,899.0
103997,171-8647398-8029935,1,5481,3,1,2,1,325.0
103998,171-1130173-8794741,1,5572,3,1,2,1,468.0
103999,407-7018229-0677133,1,8759,3,1,4,1,1122.0
104000,403-6916210-5373956,1,6136,3,1,1,1,702.0
104001,171-2347670-9982704,1,222,3,1,2,1,460.0
104002,171-1802845-1829159,1,4244,3,1,2,1,399.0
104003,406-4262745-0493948,1,8725,3,1,1,1,635.0
104004,402-2166248-1887554,1,7284,3,1,1,1,885.0
104005,406-4715884-0536328,1,4273,1,1,2,1,491.0
104006,408-2618988-4982709,1,4875,1,1,3,0,0.0
104007,403-4313766-1844300,1,1149,3,1,4,1,1338.0
104008,403-3111886-0093948,1,641,3,1,4,1,1076.0
104009,403-3111886-0093948,1,620,3,1,4,1,1127.0
104010,403-3111886-0093948,1,655,3,1,1,1,828.0
104011,403-3111886-0093948,1,606,3,1,4,1,1125.0
104012,171-4255317-8077948,1,7732,3,1,1,1,792.0
104013,403-8163462-4309958,1,2148,1,1,3,0,0.0
104014,405-8504690-4443564,1,610,2,1,1,1,664.0
104015,403-8716129-2277151,1,6096,4,1,1,1,725.0
104016,407-1889901-3258719,1,3897,3,1,2,1,435.0
104017,402-4681865-6436345,1,6100,3,1,2,1,487.0
104018,402-0343537-5429104,1,7659,2,1,1,1,764.0
104019,404-6796453-2321143,1,2773,2,1,4,1,1136.0
104020,403-2877735-7585935,1,8397,1,1,3,0,0.0
104021,408-9883773-7974724,1,1241,3,1,1,1,726.0
104022,402-2687284-5179538,1,5484,3,1,2,1,292.0
104023,402-2687284-5179538,1,5820,3,1,3,0,0.0
104024,402-2687284-5179538,1,4536,3,1,2,1,325.0
104025,402-7495806-4600300,1,6595,1,1,1,0,617.14
104026,402-3436766-3532328,1,6560,1,1,1,1,621.0
104027,403-0353209-2898740,1,8909,3,1,4,1,1068.0
104028,402-4147277-4346707,1,4064,3,1,2,1,333.0
104029,405-1961304-7410750,1,5531,3,1,1,1,690.0
104030,171-6958958-8249103,1,8996,3,1,4,1,1096.0
104031,406-7994956-8367544,1,1436,3,1,1,1,583.0
104032,402-0124446-1381914,1,4280,1,1,1,0,734.29
104033,171-7892296-4784320,1,1944,3,1,4,1,1189.0
104034,402-5501017-7547540,1,8402,3,1,1,1,599.0
104035,404-3224670-2875513,1,2538,3,1,4,1,1168.0
104036,402-2043655-4772355,1,6442,3,1,1,1,513.0
104037,402-0347314-8849936,1,6582,2,1,1,1,749.0
104038,402-0347314-8849936,1,1458,2,1,2,1,477.0
104039,405-0273080-8385105,1,9032,3,1,1,1,999.0
104040,404-9302790-7386747,1,4416,3,1,2,1,345.0
104041,403-1607443-3214718,1,4295,3,1,2,1,387.0
104042,404-1195858-0796314,1,7755,2,1,1,1,759.0
104043,407-8874731-8038701,1,8308,3,1,4,1,1238.0
104044,171-5905115-9425148,1,8762,3,1,4,1,1122.0
104045,407-6144188-6761140,1,8407,2,1,1,1,702.0
104046,402-8701103-9924356,1,4280,1,1,3,0,0.0
104047,408-8500250-1409945,1,1662,3,1,2,1,399.0
104048,405-5337786-5388369,1,666,1,1,4,1,1610.0
104049,404-8256813-5521928,1,5974,3,1,2,1,496.0
104050,171-1183522-1030745,1,618,3,1,4,1,1125.0
104051,408-0744220-7242730,1,7908,3,1,2,1,0.0
104052,406-0201762-3663572,1,2689,2,1,4,1,1301.0
104053,402-4590452-9351516,1,8762,3,1,4,1,1122.0
104054,407-0362572-6561944,1,6568,1,1,1,1,648.0
104055,171-4453880-1818751,1,6963,3,1,1,1,579.0
104056,402-7012610-6720338,1,8728,3,1,1,1,635.0
104057,171-2411434-1067566,1,4658,3,1,2,1,468.0
104058,402-7818767-4413944,1,8049,1,1,1,1,529.0
104059,402-3872631-5377955,1,4280,1,1,1,0,734.29
104060,171-0828494-1953914,1,841,2,1,1,1,763.0
104061,403-9060493-7872334,1,6275,2,1,1,1,666.0
104062,404-5637298-0156352,1,6065,2,1,1,1,735.0
104063,408-8806631-9444349,1,4960,3,1,2,1,399.0
104064,405-5276279-2644349,1,4971,3,1,2,1,431.0
104065,405-9042012-0369936,1,4740,3,1,1,1,544.0
104066,403-3500846-7993929,1,1945,1,1,4,0,1038.39
104067,408-3174421-8741940,1,5498,1,1,2,0,393.33
104068,405-5080140-1657947,1,8765,3,1,4,1,1122.0
104069,406-9972144-7574734,1,8729,3,1,1,1,635.0
104070,403-3210208-1609161,1,8351,3,1,4,1,1044.0
104071,408-9543115-2984344,1,4785,3,1,2,1,399.0
104072,403-4020611-0820333,1,7237,1,1,3,0,0.0
104073,407-4915815-0805142,1,2485,3,1,1,1,665.0
104074,171-0416848-9377912,1,9110,2,1,1,1,899.0
104075,408-3254082-4709964,1,1885,3,1,1,1,625.0
104076,402-6302444-3117129,1,8762,3,1,4,1,1122.0
104077,405-7638475-9469955,1,613,3,1,1,1,664.0
104078,408-7992159-0545138,1,5750,2,1,2,1,0.0
104079,407-9017981-1601969,1,6134,3,1,1,1,702.0
104080,407-6517535-6843536,1,4519,3,1,2,1,487.0
104081,407-1334289-5204320,1,8710,1,1,3,0,0.0
104082,407-0901145-8845129,1,5217,7,1,2,1,371.0
104083,403-6927127-6674757,1,1004,3,1,1,1,565.0
104084,406-2939582-9993906,1,7132,3,1,2,1,450.0
104085,407-6638599-2793103,1,6850,3,1,1,1,635.0
104086,406-0290935-5179560,1,9128,3,1,1,1,560.0
104087,406-5280172-5904350,1,9114,2,1,1,1,899.0
104088,405-4141607-4123566,1,5523,2,1,1,1,792.0
104089,405-3195453-7732365,1,4770,3,1,2,1,487.0
104090,406-1730683-0573122,1,2044,2,1,4,1,1174.0
104091,407-6911728-8394753,1,8184,3,1,1,1,859.0
104092,406-8011865-3351522,1,8499,3,1,1,1,999.0
104093,406-0084121-6514726,1,4785,3,1,2,1,399.0
104094,407-8704674-6093954,1,4491,1,1,2,1,457.0
104095,402-9951026-4778707,1,6066,2,1,1,1,735.0
104096,406-1852368-1410757,1,4229,3,1,2,1,380.0
104097,407-4717524-9669133,1,4268,3,1,2,1,491.0
104098,408-9322059-6009143,1,7064,1,1,1,1,613.0
104099,408-6059115-2599540,1,7114,1,1,1,0,566.67
104100,405-3363526-9592349,1,9049,3,1,1,1,999.0
104101,407-0087611-8324361,1,630,3,1,1,1,855.0
104102,402-7623558-4390703,1,1770,3,1,1,1,625.0
104103,402-2964189-4064367,1,2262,2,1,2,1,377.0
104104,408-8232397-7332341,1,8349,3,1,4,1,1043.0
104105,407-7992109-8378726,1,6066,2,1,1,1,735.0
104106,407-0016569-4362736,1,1001,2,1,2,1,360.0
104107,408-3093874-7752338,1,6001,3,1,2,1,0.0
104108,405-3988945-3190701,1,2069,3,1,1,1,777.0
104109,402-2878462-8330758,1,7605,3,1,1,1,612.0
104110,408-5813956-6043564,1,5985,3,1,2,1,335.0
104111,407-4902334-4378741,1,8934,1,1,3,0,0.0
104112,171-8833505-1637103,1,2466,1,1,1,1,885.0
104113,405-3761728-2691555,1,6070,3,1,1,1,735.0
104114,406-0460160-5054700,1,1509,3,1,1,1,579.0
104115,406-4872606-6065144,1,7911,3,1,1,1,523.0
104116,406-4872606-6065144,1,5843,3,1,2,1,387.0
104117,403-0087795-0363573,1,2838,2,1,4,1,1187.0
104118,171-2382829-1953140,1,6070,3,1,1,1,735.0
104119,403-2267994-1555542,1,8574,2,1,1,1,999.0
104120,406-5746476-4472354,1,8601,2,1,1,1,999.0
104121,402-7729556-1916334,1,6070,3,1,1,1,735.0
104122,404-8019228-9844307,1,2009,3,1,4,1,1281.0
104123,403-1947100-4183500,1,4960,3,1,2,1,399.0
104124,403-1686944-0156315,1,2570,3,1,2,1,478.0
104125,407-2222471-6057110,1,4660,1,1,2,0,445.71
104126,408-4367849-5496308,1,6066,2,1,1,1,735.0
104127,408-2218044-9777904,1,6085,3,1,2,1,0.0
104128,408-7000375-3085908,1,1254,1,1,1,1,758.0
104129,404-0057413-2020311,1,6794,2,1,1,1,688.0
104130,405-6842105-2533902,1,6056,3,1,1,1,517.0
104131,404-0939077-0722767,1,2845,3,1,1,1,825.0
104132,404-6866406-9490738,1,1105,3,1,1,1,544.0
104133,405-6800976-7652336,1,8602,2,1,1,1,999.0
104134,404-1406062-2382761,1,6655,3,1,1,1,599.0
104135,406-9595671-5242727,1,6085,1,1,1,1,735.0
104136,406-5016669-2592368,1,8604,1,1,1,0,951.43
104137,171-4490736-0014733,1,8453,3,1,1,1,775.0
104138,403-3475828-7794765,1,5594,3,1,2,1,292.0
104139,171-7773927-2606737,1,5096,1,1,3,0,0.0
104140,406-0575518-8789909,1,6290,3,1,1,1,533.0
104141,408-9959759-0067541,1,2252,2,1,2,1,450.0
104142,404-1445786-3107525,1,6066,2,1,1,1,735.0
104143,405-2191120-6024361,1,136,2,1,2,1,460.0
104144,407-2523126-3321107,1,6066,2,1,1,1,735.0
104145,406-2702509-6389144,1,4390,3,1,2,1,301.0
104146,403-1698241-4671508,1,8261,3,1,1,1,824.0
104147,171-5740018-9273158,1,3664,3,1,1,1,599.0
104148,171-5740018-9273158,1,5700,3,1,2,1,441.0
104149,402-1834244-2635569,1,5595,1,1,3,0,0.0
104150,408-1662736-6634765,1,2177,3,1,2,1,0.0
104151,407-4928703-9569151,1,5978,3,1,2,1,496.0
104152,408-3687689-0199561,1,7756,2,1,2,1,0.0
104153,406-5132387-6941909,1,8321,3,1,4,1,1442.0
104154,406-4504613-7216365,1,2011,2,1,4,1,1281.0
104155,402-5300306-7260308,1,6069,2,1,1,1,735.0
104156,407-6078563-1470722,1,6066,2,1,1,1,735.0
104157,404-5118142-8551564,1,7987,2,1,4,1,1098.0
104158,403-8956505-6689962,1,1102,1,1,1,1,635.0
104159,408-5088466-3086704,1,6064,2,1,1,1,735.0
104160,406-2353288-5309931,1,6068,2,1,1,1,735.0
104161,403-7410115-2808329,1,1249,3,1,1,1,758.0
104162,405-0738245-7636305,1,6108,3,1,2,1,487.0
104163,404-9634881-0282731,1,6065,2,1,1,1,735.0
104164,407-1019269-6505115,1,5936,3,1,2,1,459.0
104165,403-8935934-9981919,1,2153,3,1,4,1,1323.0
104166,403-8935934-9981919,1,8025,3,1,1,1,845.0
104167,403-6289259-3887553,1,4270,3,1,2,1,491.0
104168,405-6168195-1332351,1,4521,3,1,2,1,458.0
104169,403-4925571-5771544,1,1135,3,1,1,1,777.0
104170,402-9845701-2776327,1,5955,3,1,2,1,416.0
104171,404-4407220-3816326,1,3767,1,1,3,0,0.0
104172,407-8512891-3976302,1,5755,3,1,2,1,457.0
104173,405-1442054-3522715,1,4521,1,1,2,1,458.0
104174,171-1863683-2105130,1,1947,1,1,4,0,1038.39
104175,407-1152685-0523529,1,604,3,1,4,1,1125.0
104176,402-4593280-9070713,1,2309,3,1,1,1,693.0
104177,403-2374033-0159513,1,6065,2,1,1,1,735.0
104178,407-5364067-3899531,1,2506,3,1,4,1,1091.0
104179,405-3482468-8981969,1,6064,2,1,1,1,735.0
104180,406-5149188-9232359,1,3816,3,1,2,1,432.0
104181,407-4550545-5757913,1,1212,3,1,1,1,758.0
104182,406-6042786-8401162,1,3818,3,1,1,2,864.0
104183,408-3139099-3198731,1,6065,2,1,1,1,735.0
104184,403-1623911-8839530,1,1240,3,1,1,1,726.0
104185,407-4332549-5401147,1,1647,3,1,1,1,696.0
104186,408-6551086-4748354,1,6065,1,1,3,0,0.0
104187,405-3615421-2181918,1,7546,3,1,1,1,876.0
104188,406-2824742-5821902,1,1252,3,1,1,1,758.0
104189,407-6678395-9422733,1,2311,3,1,1,1,693.0
104190,403-7126147-6714738,1,6142,4,1,1,1,569.0
104191,408-1420986-7773156,1,7783,3,1,1,1,671.0
104192,407-9130205-0590732,1,6097,3,1,1,1,735.0
104193,406-7440287-2128319,1,6065,2,1,1,1,735.0
104194,404-4650731-3522768,1,8977,2,1,1,1,799.0
104195,406-9557728-3903512,1,8151,3,1,1,1,648.0
104196,406-0528864-9033147,1,8729,3,1,1,1,635.0
104197,404-0888156-1601946,1,8863,3,1,4,1,1438.0
104198,404-0660259-0725120,1,8320,3,1,4,1,1268.0
104199,408-4845972-5916329,1,4785,3,1,2,1,399.0
104200,406-8527054-6261939,1,3299,3,1,2,1,376.0
104201,402-6124082-5837109,1,7882,3,1,2,1,416.0
104202,405-9023519-9885967,1,687,1,1,4,1,1559.0
104203,405-9023519-9885967,1,658,1,1,4,1,1329.0
104204,404-8180891-1401130,1,4999,2,1,2,1,385.0
104205,403-0313560-0419569,1,4994,2,1,2,1,385.0
104206,408-8396863-9535523,1,5067,3,1,2,1,487.0
104207,406-5862773-1712358,1,8316,3,1,4,1,1268.0
104208,403-2608889-4912361,1,6643,3,1,1,1,599.0
104209,407-7088994-5172317,1,5453,2,1,2,1,486.0
104210,407-4458102-0761956,1,7701,3,1,1,1,680.0
104211,404-0655523-8180330,1,8961,2,1,4,1,1499.0
104212,403-1306883-0163517,1,4243,1,1,3,0,0.0
104213,405-8208077-4848358,1,7755,2,1,1,1,759.0
104214,404-2887486-6013169,1,6790,3,1,1,1,688.0
104215,407-9767340-1393126,1,7177,3,1,1,1,869.0
104216,402-9814541-8745129,1,5916,3,1,2,1,301.0
104217,404-9163127-4089131,1,1955,3,1,4,1,1176.0
104218,405-7081839-0231567,1,4537,3,1,2,1,325.0
104219,171-9784080-8206706,1,6747,3,1,1,1,709.0
104220,407-4191632-8180304,1,6066,2,1,1,1,735.0
104221,406-6143453-6081145,1,4786,3,1,2,1,399.0
104222,407-2333595-0808323,1,5843,3,1,2,1,387.0
104223,403-2995714-8122769,1,1170,3,1,1,1,999.0
104224,405-3539555-9208308,1,3393,2,1,2,1,499.0
104225,408-3821907-0761157,1,6870,3,1,1,1,754.0
104226,171-9880075-3398768,1,1973,1,1,3,0,0.0
104227,405-7765305-0739532,1,5454,2,1,2,1,486.0
104228,405-6537475-6719516,1,5099,3,1,1,1,521.0
104229,406-5651930-0625936,1,5981,3,1,2,1,345.0
104230,408-9903325-4265158,1,7755,2,1,1,1,759.0
104231,403-7163235-5699541,1,5415,3,1,2,1,434.0
104232,403-1861810-6527540,1,4917,3,1,2,1,471.0
104233,403-7659806-8397133,1,8728,3,1,1,1,635.0
104234,171-6615882-2300351,1,6066,1,1,1,0,700.0
104235,405-6675779-7513132,1,6070,3,1,1,1,735.0
104236,403-2447344-0465900,1,1974,1,1,3,0,0.0
104237,403-0743308-2304363,1,2491,1,1,3,0,0.0
104238,407-6168237-6828335,1,4271,2,1,2,1,491.0
104239,402-4368305-4637114,1,6682,4,1,1,1,736.0
104240,404-0827680-5523559,1,7783,3,1,1,1,671.0
104241,403-5403364-8153141,1,3896,3,1,2,1,435.0
104242,402-2381272-8259504,1,4807,3,1,2,1,487.0
104243,405-5182194-3456308,1,3556,2,1,2,1,349.0
104244,405-5182194-3456308,1,4574,2,1,2,1,333.0
104245,403-9637816-6528333,1,3934,3,1,2,1,435.0
104246,406-1668908-1129139,1,4278,1,1,1,0,734.29
104247,405-9538835-5951566,1,1542,3,1,2,1,438.0
104248,171-7717321-6672343,1,8839,2,1,4,1,1149.0
104249,404-6392926-8135543,1,6072,2,1,1,1,735.0
104250,407-0843195-8759527,1,6125,3,1,2,1,487.0
104251,403-7792616-2230726,1,8388,3,1,1,1,526.0
104252,403-7792616-2230726,1,7744,3,1,2,1,499.0
104253,403-7792616-2230726,1,8048,3,1,1,1,529.0
104254,403-7996114-4707504,1,5002,3,1,2,1,301.0
104255,406-9432535-6867557,1,6038,2,1,2,1,349.0
104256,406-9432535-6867557,1,5741,2,1,2,1,301.0
104257,408-1509554-7792355,1,3285,3,1,2,1,301.0
104258,405-6554169-0034751,1,610,4,1,1,1,664.0
104259,171-0971997-6570725,1,2486,3,1,1,1,665.0
104260,407-0541056-4476330,1,7001,2,1,1,1,521.0
104261,407-9968183-6589134,1,8029,2,1,1,1,832.0
104262,171-4412420-0561118,1,6407,3,1,1,1,614.0
104263,171-1988872-5668353,1,8807,1,1,3,0,0.0
104264,405-5076577-9641163,1,610,1,1,3,0,0.0
104265,408-0237539-7873136,1,9084,3,1,1,1,568.0
104266,405-7008276-0182727,1,7029,3,1,1,1,537.0
104267,408-5256900-7446724,1,4115,3,1,2,1,0.0
104268,408-2861898-3345907,1,6438,3,1,1,1,599.0
104269,403-8427853-1677945,1,2540,3,1,4,1,1168.0
104270,406-5651857-0533113,1,1442,3,1,1,1,599.0
104271,403-4587317-8879506,1,2538,1,1,3,0,0.0
104272,171-9007423-3190762,1,8695,3,1,1,1,799.0
104273,405-3127833-9177141,1,6504,3,1,1,1,661.0
104274,402-7207273-3747519,1,6144,1,1,3,0,0.0
104275,402-8737779-0465147,1,5975,2,1,2,1,496.0
104276,404-1807795-4784301,1,5840,3,1,2,1,387.0
104277,407-3090055-4454746,1,1948,3,1,4,1,1163.0
104278,404-4798090-6702765,1,6505,3,1,1,1,581.0
104279,403-5868214-1043545,1,8367,3,1,1,1,626.0
104280,405-9959980-6468331,1,5843,3,1,2,1,387.0
104281,404-2674533-5350710,1,4094,3,1,2,1,496.0
104282,404-0628872-7364345,1,4230,3,1,2,1,399.0
104283,404-0628872-7364345,1,5586,3,1,1,1,517.0
104284,404-6221015-5779501,1,634,3,1,1,1,845.0
104285,171-4259842-6244335,1,6655,3,1,1,1,599.0
104286,171-5299760-5233124,1,6777,3,1,1,1,625.0
104287,171-1625089-3438705,1,3290,3,1,2,1,301.0
104288,407-1672946-8957113,1,1948,1,1,4,1,1163.0
104289,402-2359483-8218718,1,5413,3,1,1,1,599.0
104290,402-2985383-3690744,1,5109,3,1,2,1,330.0
104291,408-7260707-6115550,1,607,3,1,4,1,1125.0
104292,404-7142512-0917123,1,1144,2,1,4,1,1338.0
104293,404-1082686-9761957,1,5738,2,1,2,1,301.0
104294,402-8866421-7981115,1,1068,3,1,4,1,1008.0
104295,404-7284810-6149135,1,6652,3,1,1,1,599.0
104296,171-7054989-3116369,1,2803,3,1,1,1,859.0
104297,403-7151067-0605147,1,6643,1,1,3,0,0.0
104298,403-3604010-1254709,1,7653,2,1,1,1,788.0
104299,406-6854176-6281911,1,1452,1,1,3,0,0.0
104300,171-7713134-8217926,1,4741,3,1,1,1,544.0
104301,171-6040845-4177947,1,4095,3,1,2,1,486.0
104302,408-8131292-6001124,1,6125,3,1,2,1,487.0
104303,171-6687416-0629908,1,5666,3,1,1,1,525.0
104304,404-4491273-8956334,1,1144,1,1,3,0,0.0
104305,408-2229126-0783565,1,2508,3,1,4,1,1091.0
104306,404-7025855-3577130,1,8805,3,1,1,1,771.0
104307,402-6519624-6786728,1,8330,3,1,1,1,845.0
104308,406-6147886-8044369,1,4945,3,1,2,1,459.0
104309,171-5142382-3389158,1,5286,3,1,2,1,301.0
104310,408-9418636-5493924,1,2529,3,1,1,1,879.0
104311,404-8331015-0983551,1,6570,3,1,1,1,648.0
104312,404-8331015-0983551,1,1760,3,1,2,1,446.0
104313,403-5636563-5621129,1,3649,3,1,2,1,471.0
104314,405-4791547-7960302,1,2168,3,1,4,1,1473.0
104315,406-7298556-2375546,1,656,3,1,1,1,828.0
104316,406-3032266-5037942,1,1381,2,1,2,1,387.0
104317,402-8258946-2824343,1,5594,3,1,2,1,292.0
104318,403-2114026-1882754,1,8364,3,1,1,1,636.0
104319,405-4134889-5486705,1,1877,3,1,1,1,545.0
104320,406-7248664-0529924,1,6652,3,1,1,1,599.0
104321,407-5548770-6046755,1,8049,3,1,1,1,529.0
104322,171-8776064-2030755,1,6039,2,1,2,1,349.0
104323,408-4395439-7677150,1,6048,1,1,3,0,0.0
104324,402-3739239-8157168,1,5974,3,1,2,1,496.0
104325,402-6975277-4865926,1,8728,3,1,1,1,635.0
104326,408-3905680-0564364,1,1240,3,1,1,1,726.0
104327,406-8373652-9569912,1,8726,3,1,1,1,635.0
104328,408-2140623-0709152,1,5280,3,1,1,1,545.0
104329,406-0487487-8685131,1,644,3,1,4,1,1075.0
104330,404-5010690-3135514,1,8763,3,1,4,1,1122.0
104331,403-0214565-5232300,1,1544,3,1,2,1,373.0
104332,405-5554626-8724314,1,6095,2,1,1,1,725.0
104333,406-9197895-2084355,1,2044,1,1,4,0,1048.21
104334,404-4012245-6774738,1,8173,3,1,1,1,699.0
104335,171-2047399-0545941,1,2732,3,1,1,1,690.0
104336,406-2414001-2573153,1,3646,3,1,2,1,471.0
104337,407-7657918-0516366,1,2481,3,1,4,1,1294.0
104338,407-5293155-2010745,1,1886,3,1,1,1,625.0
104339,404-3864572-8777103,1,2497,7,1,1,1,726.0
104340,408-2939203-6332364,1,7882,3,1,2,1,416.0
104341,404-7702830-5649167,1,5425,3,1,1,1,726.0
104342,403-2274960-3251519,1,6300,3,1,2,1,399.0
104343,408-7379669-1709125,1,5473,3,1,2,1,333.0
104344,408-7379669-1709125,1,7919,3,1,1,1,575.0
104345,408-7379669-1709125,1,8402,3,1,1,1,599.0
104346,407-7854392-9301144,1,7749,3,1,1,1,699.0
104347,407-7854392-9301144,1,7777,3,1,1,1,599.0
104348,406-3024091-4047568,1,6890,2,1,1,1,754.0
104349,171-2571193-3552324,1,7843,3,1,1,1,759.0
104350,405-9777379-1191516,1,6805,3,1,1,1,688.0
104351,171-3939738-6113949,1,4293,3,1,2,1,387.0
104352,403-4145552-4881927,1,8886,1,1,1,1,666.0
104353,404-6328632-2961105,1,8546,3,1,1,1,852.0
104354,404-7449789-0798733,1,8462,3,1,4,1,1125.0
104355,171-8229241-1040332,1,2503,3,1,4,1,1187.0
104356,407-0815000-4131513,1,6053,3,1,1,1,517.0
104357,407-4489019-8246710,1,2545,3,1,1,1,758.0
104358,405-2720089-2505928,1,2838,3,1,4,1,1187.0
104359,402-4580074-4704361,1,4371,3,1,2,1,301.0
104360,171-9888249-1694746,1,5563,1,1,3,0,0.0
104361,408-5310554-8837139,1,1237,3,1,1,1,726.0
104362,403-5283994-1051563,1,6571,3,1,1,1,648.0
104363,406-1002470-0781933,1,4966,3,1,2,1,431.0
104364,405-6920387-1193157,1,6077,2,1,1,1,725.0
104365,402-0796194-8159521,1,6301,3,1,2,1,399.0
104366,408-4291439-9033962,1,4674,3,1,1,1,517.0
104367,406-3231569-0810750,1,3280,3,1,2,1,301.0
104368,406-3231569-0810750,1,5103,3,1,2,1,330.0
104369,171-0228959-4094767,1,6963,3,1,1,1,579.0
104370,407-1552302-1574745,1,5843,1,1,2,1,387.0
104371,404-7282270-2457115,1,4413,3,1,2,1,345.0
104372,171-0683920-2937909,1,1357,3,1,1,1,568.0
104373,408-3337799-3996363,1,4062,3,1,2,1,0.0
104374,406-7285382-1694746,1,2566,3,1,1,1,599.0
104375,171-8803469-7593919,1,8149,3,1,1,1,648.0
104376,405-7063550-9785129,1,9105,2,1,1,1,999.0
104377,407-0326925-4806745,1,6492,3,1,2,1,399.0
104378,402-4144419-9821951,1,6419,3,1,4,1,1044.0
104379,407-5479065-0305152,1,8803,3,1,1,1,771.0
104380,402-2964844-3853961,1,1104,3,1,1,1,544.0
104381,408-7808308-5331562,1,3649,3,1,2,1,471.0
104382,171-0119315-7929901,1,1103,3,1,1,1,534.0
104383,405-6969691-1279535,1,6741,3,1,1,1,655.0
104384,403-5709671-7625955,1,630,3,1,1,1,855.0
104385,405-5442759-2447562,1,6070,3,1,1,1,735.0
104386,402-5086371-0445913,1,2265,3,1,1,1,859.0
104387,406-8673785-1174735,1,7436,3,1,1,1,612.0
104388,406-7909586-6864307,1,7618,1,1,1,0,582.86
104389,171-5505055-6325156,1,3549,3,1,1,1,729.0
104390,407-6982928-2089961,1,5755,1,1,2,1,457.0
104391,406-1378587-7678714,1,6107,1,1,2,1,487.0
104392,402-9474615-5474725,1,5237,3,1,2,1,354.0
104393,404-3771048-9855538,1,5484,2,1,2,1,292.0
104394,406-3467572-6838747,1,4785,3,1,2,1,399.0
104395,404-9633324-6351529,1,7073,3,1,2,1,455.0
104396,406-3908760-0100333,1,963,2,1,4,1,1099.0
104397,408-4102045-7358747,1,4663,3,1,2,1,468.0
104398,408-4102045-7358747,1,5081,3,1,2,1,399.0
104399,408-3869806-5444306,1,4417,2,1,2,1,345.0
104400,404-5557057-4453961,1,8587,1,1,1,1,666.0
104401,408-0350586-2928319,1,5618,3,1,2,1,442.0
104402,408-0350586-2928319,1,1651,3,1,1,1,696.0
104403,407-9148688-2315514,1,647,3,1,4,1,1075.0
104404,402-5079776-4578735,1,5451,2,1,2,1,486.0
104405,402-8369549-9417932,1,2265,3,1,1,1,859.0
104406,402-6090328-5523506,1,6457,2,1,1,1,948.0
104407,408-5451617-6725120,1,5099,3,1,1,1,521.0
104408,408-7668441-9608305,1,6457,1,1,1,0,902.86
104409,408-2445627-3063510,1,2265,1,1,1,1,859.0
104410,171-9138577-0348347,1,5589,3,1,1,1,517.0
104411,405-3758445-5204318,1,8718,1,1,1,1,899.0
104412,406-7129235-2050707,1,5547,3,1,2,1,487.0
104413,402-3577812-4145113,1,4539,1,1,3,0,0.0
104414,408-1784977-9329106,1,7945,2,1,1,1,786.0
104415,407-8503211-1239558,1,2840,3,1,1,1,825.0
104416,406-0685489-2839512,1,8532,2,1,4,1,1199.0
104417,171-0974732-6849925,1,7654,3,1,1,1,764.0
104418,405-1203277-4267504,1,1773,3,1,1,1,826.0
104419,408-1621824-0911524,1,7621,3,1,1,1,612.0
104420,408-2801917-3071534,1,7943,3,1,1,1,786.0
104421,171-3098215-9783520,1,8967,2,1,1,1,648.0
104422,171-4978786-6460362,1,5001,3,1,2,1,301.0
104423,402-2836669-1649968,1,1091,1,1,1,0,602.86
104424,171-7406196-3913155,1,2690,2,1,4,1,1301.0
104425,171-0178006-3486710,1,2711,3,1,4,1,1268.0
104426,406-9231031-2965118,1,8711,1,1,1,1,850.0
104427,408-3082271-8453160,1,7464,3,1,1,1,598.0
104428,171-5132579-4751500,1,8634,3,1,1,1,635.0
104429,405-2044345-8012357,1,4436,3,1,2,1,349.0
104430,404-2672844-9269957,1,2046,3,1,4,1,1176.0
104431,171-4798658-7201902,1,2747,3,1,1,1,625.0
104432,403-9520062-4273160,1,8365,3,1,1,1,666.0
104433,408-7680904-9296318,1,8692,2,1,1,1,799.0
104434,408-7680904-9296318,1,8976,2,1,1,1,799.0
104435,407-0130829-9396342,1,8083,1,1,3,0,0.0
104436,406-1927611-4979546,1,1096,2,1,1,1,635.0
104437,402-2020658-5836323,1,653,3,1,1,1,828.0
104438,404-9208094-0752322,1,4498,4,1,2,1,459.0
104439,408-1108666-0257906,1,3768,1,1,2,1,376.0
104440,408-1108666-0257906,1,6039,1,1,2,1,349.0
104441,408-3181360-7834741,1,2821,3,1,1,1,741.0
104442,408-1875469-2969965,1,6823,1,1,3,0,0.0
104443,405-1532263-9539561,1,6066,3,1,1,1,735.0
104444,171-4096644-9438718,1,9034,3,1,1,1,999.0
104445,171-8036045-5537154,1,5260,1,1,2,0,286.67
104446,407-8085139-9212341,1,674,1,1,4,1,1137.0
104447,402-5865423-4627519,1,8620,1,1,1,0,634.29
104448,171-6779746-5993118,1,9034,1,1,1,1,999.0
104449,171-6579229-7221919,1,8629,3,1,1,1,635.0
104450,404-6923858-5513133,1,9091,3,1,1,1,721.0
104451,408-5951849-7060332,1,2265,1,1,3,0,0.0
104452,406-1515731-9299559,1,1252,3,1,1,1,758.0
104453,406-0406556-7235552,1,4955,3,1,2,1,380.0
104454,405-6772328-1866716,1,5675,3,1,2,1,380.0
104455,402-6964584-0693167,1,8592,3,1,1,1,666.0
